Path,Label,k-fold,Label_enc
Chickpeas/Image_793.jpg,Chickpeas,4.0,2
Pinto Beans/Image_148.jpg,Pinto Beans,4.0,6
White Kidney Beans/Image_234.jpg,White Kidney Beans,4.0,12
White Kidney Beans/Image_429.jpg,White Kidney Beans,4.0,12
Green Chickpeas/Image_654.jpg,Green Chickpeas,4.0,4
Yellow Lentils/Image_6.jpg,Yellow Lentils,4.0,13
Pinto Beans/Image_113.jpg,Pinto Beans,4.0,6
Adzuki Beans/Image_322.jpg,Adzuki Beans,4.0,0
Green Gram/Image_236.jpg,Green Gram,4.0,5
Yellow Lentils/Image_289.jpg,Yellow Lentils,4.0,13
Green Gram/Image_8.jpg,Green Gram,4.0,5
Red Kidney Beans/Image_363.jpg,Red Kidney Beans,4.0,7
Red Kidney Beans/Image_341.jpg,Red Kidney Beans,4.0,7
Chickpeas/Image_39.jpg,Chickpeas,4.0,2
Pinto Beans/Image_55.jpg,Pinto Beans,4.0,6
Red Kidney Beans/Image_669.jpg,Red Kidney Beans,4.0,7
Green Chickpeas/Image_398.jpg,Green Chickpeas,4.0,4
Black Gram/Image_12.jpg,Black Gram,4.0,1
Adzuki Beans/Image_287.jpg,Adzuki Beans,4.0,0
Split & Skinned Black Gram/Image_842fga (118).jpg,Split & Skinned Black Gram,4.0,9
Split Black Gram/Image_428.jpg,Split Black Gram,4.0,10
Red Lentils/Image_646.jpg,Red Lentils,4.0,8
Chickpeas/Image_196.jpg,Chickpeas,4.0,2
Split & Skinned Black Gram/Image_842fga (196).jpg,Split & Skinned Black Gram,4.0,9
Adzuki Beans/Image_1000.jpg,Adzuki Beans,4.0,0
Red Lentils/Image_258.jpg,Red Lentils,4.0,8
Split Black Gram/Image_530.jpg,Split Black Gram,4.0,10
Red Lentils/Image_54.jpg,Red Lentils,4.0,8
Split & Skinned Black Gram/Image_842fga (226).jpg,Split & Skinned Black Gram,4.0,9
Black Gram/Image_641.jpg,Black Gram,4.0,1
Chickpeas/Image_109.jpg,Chickpeas,4.0,2
Black Gram/Image_116.jpg,Black Gram,4.0,1
Pinto Beans/Image_905.jpg,Pinto Beans,4.0,6
Adzuki Beans/Image_796.jpg,Adzuki Beans,4.0,0
Red Kidney Beans/Image_226.jpg,Red Kidney Beans,4.0,7
Split Green Gram/Image_189.jpg,Split Green Gram,4.0,11
Black Gram/Image_207.jpg,Black Gram,4.0,1
Green Gram/Image_145.jpg,Green Gram,4.0,5
Pinto Beans/Image_751.jpg,Pinto Beans,4.0,6
Split & Skinned Black Gram/Image_842fga (221).jpg,Split & Skinned Black Gram,4.0,9
Chickpeas/Image_90.jpg,Chickpeas,4.0,2
Yellow Lentils/Image_511.jpg,Yellow Lentils,4.0,13
Split & Skinned Black Gram/Image_842fga (198).jpg,Split & Skinned Black Gram,4.0,9
White Kidney Beans/Image_884.jpg,White Kidney Beans,4.0,12
Red Kidney Beans/Image_454.jpg,Red Kidney Beans,4.0,7
Green Chickpeas/Image_682.jpg,Green Chickpeas,4.0,4
Dew Bean/Image_185.jpg,Dew Bean,4.0,3
Red Kidney Beans/Image_97.jpg,Red Kidney Beans,4.0,7
Red Kidney Beans/Image_699.jpg,Red Kidney Beans,4.0,7
Chickpeas/Image_813.jpg,Chickpeas,4.0,2
Red Lentils/Image_36.jpg,Red Lentils,4.0,8
Pinto Beans/Image_62.jpg,Pinto Beans,4.0,6
Pinto Beans/Image_996.jpg,Pinto Beans,4.0,6
Red Lentils/Image_165.jpg,Red Lentils,4.0,8
Pinto Beans/Image_163.jpg,Pinto Beans,4.0,6
Split Black Gram/Image_135_fa (183).jpg,Split Black Gram,4.0,10
Chickpeas/Image_610.jpg,Chickpeas,4.0,2
Dew Bean/Image_83.jpg,Dew Bean,4.0,3
Split Black Gram/Image_224.jpg,Split Black Gram,4.0,10
Red Kidney Beans/Image_372.jpg,Red Kidney Beans,4.0,7
Green Gram/Image_427.jpg,Green Gram,4.0,5
Green Gram/Image_814.jpg,Green Gram,4.0,5
Adzuki Beans/Image_445.jpg,Adzuki Beans,4.0,0
Split Black Gram/Image_148.jpg,Split Black Gram,4.0,10
Red Kidney Beans/Image_856.jpg,Red Kidney Beans,4.0,7
Split Green Gram/Image_125.jpg,Split Green Gram,4.0,11
White Kidney Beans/Image_924.jpg,White Kidney Beans,4.0,12
Dew Bean/Image_655.jpg,Dew Bean,4.0,3
Chickpeas/Image_592.jpg,Chickpeas,4.0,2
Dew Bean/Image_460.jpg,Dew Bean,4.0,3
Black Gram/Image_207_f (44).jpg,Black Gram,4.0,1
White Kidney Beans/Image_121.jpg,White Kidney Beans,4.0,12
Red Kidney Beans/Image_147.jpg,Red Kidney Beans,4.0,7
Green Gram/Image_934.jpg,Green Gram,4.0,5
White Kidney Beans/Image_158.jpg,White Kidney Beans,4.0,12
Red Kidney Beans/Image_612.jpg,Red Kidney Beans,4.0,7
Pinto Beans/Image_690.jpg,Pinto Beans,4.0,6
Chickpeas/Image_713.jpg,Chickpeas,4.0,2
Red Kidney Beans/Image_448.jpg,Red Kidney Beans,4.0,7
Dew Bean/Image_618.jpg,Dew Bean,4.0,3
Green Chickpeas/Image_65.jpg,Green Chickpeas,4.0,4
Yellow Lentils/Image_668.jpg,Yellow Lentils,4.0,13
Dew Bean/Image_208.jpg,Dew Bean,4.0,3
Yellow Lentils/Image_742.jpg,Yellow Lentils,4.0,13
Pinto Beans/Image_520.jpg,Pinto Beans,4.0,6
Split Black Gram/Image_135_fa (104).jpg,Split Black Gram,4.0,10
Split Black Gram/Image_135_fa (5).jpg,Split Black Gram,4.0,10
Dew Bean/Image_780.jpg,Dew Bean,4.0,3
Split Green Gram/Image_94.jpg,Split Green Gram,4.0,11
Red Kidney Beans/Image_720.jpg,Red Kidney Beans,4.0,7
Pinto Beans/Image_4.jpg,Pinto Beans,4.0,6
Red Lentils/Image_467.jpg,Red Lentils,4.0,8
Dew Bean/Image_840.jpg,Dew Bean,4.0,3
Split & Skinned Black Gram/Image_21.jpg,Split & Skinned Black Gram,4.0,9
Pinto Beans/Image_943.jpg,Pinto Beans,4.0,6
Chickpeas/Image_237.jpg,Chickpeas,4.0,2
Black Gram/Image_207_f (42).jpg,Black Gram,4.0,1
Red Lentils/Image_39.jpg,Red Lentils,4.0,8
Pinto Beans/Image_177.jpg,Pinto Beans,4.0,6
Red Lentils/Image_276.jpg,Red Lentils,4.0,8
Split Green Gram/Image_761.jpg,Split Green Gram,4.0,11
Chickpeas/Image_445.jpg,Chickpeas,4.0,2
Pinto Beans/Image_560.jpg,Pinto Beans,4.0,6
Red Lentils/Image_99.jpg,Red Lentils,4.0,8
Adzuki Beans/Image_443.jpg,Adzuki Beans,4.0,0
Split Black Gram/Image_343.jpg,Split Black Gram,4.0,10
Green Gram/Image_654.jpg,Green Gram,4.0,5
White Kidney Beans/Image_381.jpg,White Kidney Beans,4.0,12
Split & Skinned Black Gram/Image_41.jpg,Split & Skinned Black Gram,4.0,9
Green Chickpeas/Image_946.jpg,Green Chickpeas,4.0,4
Adzuki Beans/Image_386.jpg,Adzuki Beans,4.0,0
Split & Skinned Black Gram/Image_842fga (12).jpg,Split & Skinned Black Gram,4.0,9
Dew Bean/Image_638.jpg,Dew Bean,4.0,3
Split Black Gram/Image_135_fa (36).jpg,Split Black Gram,4.0,10
Split Black Gram/Image_710.jpg,Split Black Gram,4.0,10
Black Gram/Image_313.jpg,Black Gram,4.0,1
Pinto Beans/Image_516.jpg,Pinto Beans,4.0,6
White Kidney Beans/Image_581.jpg,White Kidney Beans,4.0,12
Split Black Gram/Image_80.jpg,Split Black Gram,4.0,10
Pinto Beans/Image_452.jpg,Pinto Beans,4.0,6
Green Gram/Image_480.jpg,Green Gram,4.0,5
Split Black Gram/Image_454.jpg,Split Black Gram,4.0,10
Chickpeas/Image_107.jpg,Chickpeas,4.0,2
Red Lentils/Image_994.jpg,Red Lentils,4.0,8
Chickpeas/Image_733.jpg,Chickpeas,4.0,2
Yellow Lentils/Image_326.jpg,Yellow Lentils,4.0,13
Adzuki Beans/Image_188.jpg,Adzuki Beans,4.0,0
Red Kidney Beans/Image_161.jpg,Red Kidney Beans,4.0,7
Red Kidney Beans/Image_773.jpg,Red Kidney Beans,4.0,7
Adzuki Beans/Image_742.jpg,Adzuki Beans,4.0,0
Yellow Lentils/Image_597.jpg,Yellow Lentils,4.0,13
Red Kidney Beans/Image_314.jpg,Red Kidney Beans,4.0,7
Adzuki Beans/Image_328.jpg,Adzuki Beans,4.0,0
Chickpeas/Image_669.jpg,Chickpeas,4.0,2
Split & Skinned Black Gram/Image_67.jpg,Split & Skinned Black Gram,4.0,9
Dew Bean/Image_315.jpg,Dew Bean,4.0,3
White Kidney Beans/Image_296.jpg,White Kidney Beans,4.0,12
White Kidney Beans/Image_738.jpg,White Kidney Beans,4.0,12
Split Green Gram/Image_224.jpg,Split Green Gram,4.0,11
Red Lentils/Image_623.jpg,Red Lentils,4.0,8
Adzuki Beans/Image_453.jpg,Adzuki Beans,4.0,0
Yellow Lentils/Image_714.jpg,Yellow Lentils,4.0,13
Yellow Lentils/Image_689.jpg,Yellow Lentils,4.0,13
Black Gram/Image_353.jpg,Black Gram,4.0,1
Split & Skinned Black Gram/Image_916.jpg,Split & Skinned Black Gram,4.0,9
Green Gram/Image_752.jpg,Green Gram,4.0,5
White Kidney Beans/Image_68.jpg,White Kidney Beans,4.0,12
Yellow Lentils/Image_357.jpg,Yellow Lentils,4.0,13
White Kidney Beans/Image_436.jpg,White Kidney Beans,4.0,12
Red Lentils/Image_615.jpg,Red Lentils,4.0,8
White Kidney Beans/Image_216.jpg,White Kidney Beans,4.0,12
Split Green Gram/Image_906.jpg,Split Green Gram,4.0,11
White Kidney Beans/Image_195.jpg,White Kidney Beans,4.0,12
Red Lentils/Image_357.jpg,Red Lentils,4.0,8
Dew Bean/Image_62.jpg,Dew Bean,4.0,3
Red Kidney Beans/Image_730.jpg,Red Kidney Beans,4.0,7
Green Chickpeas/Image_442.jpg,Green Chickpeas,4.0,4
Black Gram/Image_71.jpg,Black Gram,4.0,1
Pinto Beans/Image_387.jpg,Pinto Beans,4.0,6
Adzuki Beans/Image_691.jpg,Adzuki Beans,4.0,0
Chickpeas/Image_250.jpg,Chickpeas,4.0,2
Green Chickpeas/Image_718.jpg,Green Chickpeas,4.0,4
Split Black Gram/Image_135_fa (188).jpg,Split Black Gram,4.0,10
Pinto Beans/Image_766.jpg,Pinto Beans,4.0,6
Split Black Gram/Image_135_fa (172).jpg,Split Black Gram,4.0,10
Red Lentils/Image_26.jpg,Red Lentils,4.0,8
Chickpeas/Image_590.jpg,Chickpeas,4.0,2
Red Lentils/Image_807.jpg,Red Lentils,4.0,8
Pinto Beans/Image_302.jpg,Pinto Beans,4.0,6
Red Lentils/Image_799.jpg,Red Lentils,4.0,8
Adzuki Beans/Image_256.jpg,Adzuki Beans,4.0,0
Split & Skinned Black Gram/Image_842fga (39).jpg,Split & Skinned Black Gram,4.0,9
Red Lentils/Image_442.jpg,Red Lentils,4.0,8
White Kidney Beans/Image_759.jpg,White Kidney Beans,4.0,12
Green Gram/Image_933.jpg,Green Gram,4.0,5
Green Gram/Image_287.jpg,Green Gram,4.0,5
Black Gram/Image_348_a (33).jpg,Black Gram,4.0,1
Chickpeas/Image_243.jpg,Chickpeas,4.0,2
Yellow Lentils/Image_702.jpg,Yellow Lentils,4.0,13
Chickpeas/Image_112.jpg,Chickpeas,4.0,2
Split Black Gram/Image_722.jpg,Split Black Gram,4.0,10
Red Kidney Beans/Image_928.jpg,Red Kidney Beans,4.0,7
Yellow Lentils/Image_224.jpg,Yellow Lentils,4.0,13
Green Gram/Image_510.jpg,Green Gram,4.0,5
Green Chickpeas/Image_864.jpg,Green Chickpeas,4.0,4
Adzuki Beans/Image_191.jpg,Adzuki Beans,4.0,0
Adzuki Beans/Image_2.jpg,Adzuki Beans,4.0,0
Green Gram/Image_433.jpg,Green Gram,4.0,5
Split & Skinned Black Gram/Image_942.jpg,Split & Skinned Black Gram,4.0,9
Pinto Beans/Image_519.jpg,Pinto Beans,4.0,6
White Kidney Beans/Image_659.jpg,White Kidney Beans,4.0,12
Green Chickpeas/Image_126.jpg,Green Chickpeas,4.0,4
White Kidney Beans/Image_510.jpg,White Kidney Beans,4.0,12
Split Green Gram/Image_613.jpg,Split Green Gram,4.0,11
Chickpeas/Image_283.jpg,Chickpeas,4.0,2
Chickpeas/Image_50.jpg,Chickpeas,4.0,2
Pinto Beans/Image_39.jpg,Pinto Beans,4.0,6
Green Chickpeas/Image_185.jpg,Green Chickpeas,4.0,4
Yellow Lentils/Image_859.jpg,Yellow Lentils,4.0,13
Split Black Gram/Image_135_fa (173).jpg,Split Black Gram,4.0,10
Green Gram/Image_912.jpg,Green Gram,4.0,5
Split Green Gram/Image_338.jpg,Split Green Gram,4.0,11
White Kidney Beans/Image_231.jpg,White Kidney Beans,4.0,12
Yellow Lentils/Image_566.jpg,Yellow Lentils,4.0,13
Red Lentils/Image_808.jpg,Red Lentils,4.0,8
White Kidney Beans/Image_201.jpg,White Kidney Beans,4.0,12
Black Gram/Image_207_f (73).jpg,Black Gram,4.0,1
Adzuki Beans/Image_277.jpg,Adzuki Beans,4.0,0
Split Black Gram/Image_916.jpg,Split Black Gram,4.0,10
Adzuki Beans/Image_680.jpg,Adzuki Beans,4.0,0
Red Lentils/Image_794.jpg,Red Lentils,4.0,8
White Kidney Beans/Image_207.jpg,White Kidney Beans,4.0,12
Green Chickpeas/Image_913.jpg,Green Chickpeas,4.0,4
Adzuki Beans/Image_465.jpg,Adzuki Beans,4.0,0
Black Gram/Image_65.jpg,Black Gram,4.0,1
Red Lentils/Image_382.jpg,Red Lentils,4.0,8
Black Gram/Image_520.jpg,Black Gram,4.0,1
Black Gram/Image_477.jpg,Black Gram,4.0,1
Red Lentils/Image_663.jpg,Red Lentils,4.0,8
Chickpeas/Image_735.jpg,Chickpeas,4.0,2
Chickpeas/Image_572.jpg,Chickpeas,4.0,2
Adzuki Beans/Image_459.jpg,Adzuki Beans,4.0,0
White Kidney Beans/Image_227.jpg,White Kidney Beans,4.0,12
Pinto Beans/Image_846.jpg,Pinto Beans,4.0,6
Pinto Beans/Image_197.jpg,Pinto Beans,4.0,6
Red Lentils/Image_914.jpg,Red Lentils,4.0,8
White Kidney Beans/Image_111.jpg,White Kidney Beans,4.0,12
Chickpeas/Image_443.jpg,Chickpeas,4.0,2
Red Kidney Beans/Image_573.jpg,Red Kidney Beans,4.0,7
Yellow Lentils/Image_491.jpg,Yellow Lentils,4.0,13
White Kidney Beans/Image_772.jpg,White Kidney Beans,4.0,12
Dew Bean/Image_884.jpg,Dew Bean,4.0,3
Red Kidney Beans/Image_962.jpg,Red Kidney Beans,4.0,7
Red Kidney Beans/Image_620.jpg,Red Kidney Beans,4.0,7
Red Kidney Beans/Image_934.jpg,Red Kidney Beans,4.0,7
Pinto Beans/Image_168.jpg,Pinto Beans,4.0,6
Green Gram/Image_177.jpg,Green Gram,4.0,5
Black Gram/Image_207_f (81).jpg,Black Gram,4.0,1
Black Gram/Image_999.jpg,Black Gram,4.0,1
Chickpeas/Image_465.jpg,Chickpeas,4.0,2
Yellow Lentils/Image_798.jpg,Yellow Lentils,4.0,13
Black Gram/Image_18.jpg,Black Gram,4.0,1
Chickpeas/Image_582.jpg,Chickpeas,4.0,2
Black Gram/Image_304.jpg,Black Gram,4.0,1
Adzuki Beans/Image_890.jpg,Adzuki Beans,4.0,0
Split Black Gram/Image_972.jpg,Split Black Gram,4.0,10
Split Black Gram/Image_275.jpg,Split Black Gram,4.0,10
Red Lentils/Image_43.jpg,Red Lentils,4.0,8
Black Gram/Image_207_f (30).jpg,Black Gram,4.0,1
Yellow Lentils/Image_871.jpg,Yellow Lentils,4.0,13
Red Kidney Beans/Image_914.jpg,Red Kidney Beans,4.0,7
Chickpeas/Image_81.jpg,Chickpeas,4.0,2
Pinto Beans/Image_126.jpg,Pinto Beans,4.0,6
Pinto Beans/Image_615.jpg,Pinto Beans,4.0,6
Split & Skinned Black Gram/Image_789_ad (3).jpg,Split & Skinned Black Gram,4.0,9
Adzuki Beans/Image_749.jpg,Adzuki Beans,4.0,0
Green Gram/Image_694.jpg,Green Gram,4.0,5
Split & Skinned Black Gram/Image_915.jpg,Split & Skinned Black Gram,4.0,9
Red Kidney Beans/Image_760.jpg,Red Kidney Beans,4.0,7
Green Gram/Image_670.jpg,Green Gram,4.0,5
Red Kidney Beans/Image_668.jpg,Red Kidney Beans,4.0,7
Black Gram/Image_85.jpg,Black Gram,4.0,1
Green Chickpeas/Image_499.jpg,Green Chickpeas,4.0,4
White Kidney Beans/Image_66.jpg,White Kidney Beans,4.0,12
Split Black Gram/Image_135_fa (28).jpg,Split Black Gram,4.0,10
Dew Bean/Image_210.jpg,Dew Bean,4.0,3
Split Black Gram/Image_190.jpg,Split Black Gram,4.0,10
Dew Bean/Image_729.jpg,Dew Bean,4.0,3
Split Green Gram/Image_20.jpg,Split Green Gram,4.0,11
Yellow Lentils/Image_715.jpg,Yellow Lentils,4.0,13
Green Chickpeas/Image_836.jpg,Green Chickpeas,4.0,4
Chickpeas/Image_359.jpg,Chickpeas,4.0,2
Chickpeas/Image_198.jpg,Chickpeas,4.0,2
Black Gram/Image_408.jpg,Black Gram,4.0,1
Dew Bean/Image_144.jpg,Dew Bean,4.0,3
Split Green Gram/Image_786.jpg,Split Green Gram,4.0,11
Green Chickpeas/Image_760.jpg,Green Chickpeas,4.0,4
Dew Bean/Image_313.jpg,Dew Bean,4.0,3
Split Green Gram/Image_506.jpg,Split Green Gram,4.0,11
Adzuki Beans/Image_472.jpg,Adzuki Beans,4.0,0
Split & Skinned Black Gram/Image_842fga (75).jpg,Split & Skinned Black Gram,4.0,9
Chickpeas/Image_846.jpg,Chickpeas,4.0,2
Split & Skinned Black Gram/Image_193.jpg,Split & Skinned Black Gram,4.0,9
Yellow Lentils/Image_87.jpg,Yellow Lentils,4.0,13
Dew Bean/Image_953.jpg,Dew Bean,4.0,3
Pinto Beans/Image_794.jpg,Pinto Beans,4.0,6
White Kidney Beans/Image_585.jpg,White Kidney Beans,4.0,12
Yellow Lentils/Image_835.jpg,Yellow Lentils,4.0,13
Yellow Lentils/Image_21.jpg,Yellow Lentils,4.0,13
Split & Skinned Black Gram/Image_628.jpg,Split & Skinned Black Gram,4.0,9
Yellow Lentils/Image_691.jpg,Yellow Lentils,4.0,13
Green Gram/Image_242.jpg,Green Gram,4.0,5
White Kidney Beans/Image_123.jpg,White Kidney Beans,4.0,12
Yellow Lentils/Image_579.jpg,Yellow Lentils,4.0,13
Green Gram/Image_109.jpg,Green Gram,4.0,5
Adzuki Beans/Image_324.jpg,Adzuki Beans,4.0,0
Adzuki Beans/Image_20.jpg,Adzuki Beans,4.0,0
Pinto Beans/Image_206.jpg,Pinto Beans,4.0,6
Adzuki Beans/Image_970.jpg,Adzuki Beans,4.0,0
Adzuki Beans/Image_757.jpg,Adzuki Beans,4.0,0
Yellow Lentils/Image_891.jpg,Yellow Lentils,4.0,13
White Kidney Beans/Image_843.jpg,White Kidney Beans,4.0,12
Pinto Beans/Image_946.jpg,Pinto Beans,4.0,6
Yellow Lentils/Image_999.jpg,Yellow Lentils,4.0,13
Black Gram/Image_178.jpg,Black Gram,4.0,1
White Kidney Beans/Image_327.jpg,White Kidney Beans,4.0,12
White Kidney Beans/Image_38.jpg,White Kidney Beans,4.0,12
Black Gram/Image_389.jpg,Black Gram,4.0,1
Chickpeas/Image_890.jpg,Chickpeas,4.0,2
Red Kidney Beans/Image_15.jpg,Red Kidney Beans,4.0,7
Red Lentils/Image_703.jpg,Red Lentils,4.0,8
Chickpeas/Image_52.jpg,Chickpeas,4.0,2
Chickpeas/Image_646.jpg,Chickpeas,4.0,2
Chickpeas/Image_908.jpg,Chickpeas,4.0,2
Adzuki Beans/Image_652.jpg,Adzuki Beans,4.0,0
Chickpeas/Image_691.jpg,Chickpeas,4.0,2
Pinto Beans/Image_175.jpg,Pinto Beans,4.0,6
Pinto Beans/Image_61.jpg,Pinto Beans,4.0,6
Red Kidney Beans/Image_987.jpg,Red Kidney Beans,4.0,7
Yellow Lentils/Image_527.jpg,Yellow Lentils,4.0,13
Split Black Gram/Image_135_fa (89).jpg,Split Black Gram,4.0,10
Split & Skinned Black Gram/Image_273.jpg,Split & Skinned Black Gram,4.0,9
Pinto Beans/Image_930.jpg,Pinto Beans,4.0,6
Chickpeas/Image_408.jpg,Chickpeas,4.0,2
Split Black Gram/Image_135_fa (118).jpg,Split Black Gram,4.0,10
Adzuki Beans/Image_574.jpg,Adzuki Beans,4.0,0
Black Gram/Image_207_f (2).jpg,Black Gram,4.0,1
Green Gram/Image_813.jpg,Green Gram,4.0,5
Red Kidney Beans/Image_998.jpg,Red Kidney Beans,4.0,7
Green Chickpeas/Image_921.jpg,Green Chickpeas,4.0,4
Split & Skinned Black Gram/Image_6.jpg,Split & Skinned Black Gram,4.0,9
Split Black Gram/Image_90.jpg,Split Black Gram,4.0,10
Adzuki Beans/Image_451.jpg,Adzuki Beans,4.0,0
Pinto Beans/Image_471.jpg,Pinto Beans,4.0,6
Split & Skinned Black Gram/Image_793.jpg,Split & Skinned Black Gram,4.0,9
Black Gram/Image_815.jpg,Black Gram,4.0,1
Black Gram/Image_386.jpg,Black Gram,4.0,1
Red Lentils/Image_24.jpg,Red Lentils,4.0,8
Black Gram/Image_15.jpg,Black Gram,4.0,1
Pinto Beans/Image_16.jpg,Pinto Beans,4.0,6
Chickpeas/Image_187.jpg,Chickpeas,4.0,2
Black Gram/Image_730.jpg,Black Gram,4.0,1
Split & Skinned Black Gram/Image_842fga (248).jpg,Split & Skinned Black Gram,4.0,9
Split Black Gram/Image_529_gg (5).jpg,Split Black Gram,4.0,10
Green Chickpeas/Image_308.jpg,Green Chickpeas,4.0,4
Red Lentils/Image_534.jpg,Red Lentils,4.0,8
Red Kidney Beans/Image_838.jpg,Red Kidney Beans,4.0,7
Black Gram/Image_207_f (15).jpg,Black Gram,4.0,1
Green Gram/Image_568.jpg,Green Gram,4.0,5
White Kidney Beans/Image_126.jpg,White Kidney Beans,4.0,12
Split & Skinned Black Gram/Image_842fga (159).jpg,Split & Skinned Black Gram,4.0,9
Dew Bean/Image_946.jpg,Dew Bean,4.0,3
Green Gram/Image_257.jpg,Green Gram,4.0,5
Green Chickpeas/Image_704.jpg,Green Chickpeas,4.0,4
Split & Skinned Black Gram/Image_842fga (127).jpg,Split & Skinned Black Gram,4.0,9
Black Gram/Image_143.jpg,Black Gram,4.0,1
Yellow Lentils/Image_233.jpg,Yellow Lentils,4.0,13
White Kidney Beans/Image_532.jpg,White Kidney Beans,4.0,12
Adzuki Beans/Image_468.jpg,Adzuki Beans,4.0,0
Split & Skinned Black Gram/Image_508.jpg,Split & Skinned Black Gram,4.0,9
Green Gram/Image_721.jpg,Green Gram,4.0,5
Yellow Lentils/Image_188.jpg,Yellow Lentils,4.0,13
Red Lentils/Image_476.jpg,Red Lentils,4.0,8
Split & Skinned Black Gram/Image_515.jpg,Split & Skinned Black Gram,4.0,9
White Kidney Beans/Image_463.jpg,White Kidney Beans,4.0,12
Green Gram/Image_796.jpg,Green Gram,4.0,5
Adzuki Beans/Image_323.jpg,Adzuki Beans,4.0,0
Red Lentils/Image_987.jpg,Red Lentils,4.0,8
Yellow Lentils/Image_35.jpg,Yellow Lentils,4.0,13
Green Gram/Image_399.jpg,Green Gram,4.0,5
Split & Skinned Black Gram/Image_842fga (160).jpg,Split & Skinned Black Gram,4.0,9
Red Lentils/Image_224.jpg,Red Lentils,4.0,8
Chickpeas/Image_12.jpg,Chickpeas,4.0,2
Green Chickpeas/Image_121.jpg,Green Chickpeas,4.0,4
Red Lentils/Image_698.jpg,Red Lentils,4.0,8
Black Gram/Image_83.jpg,Black Gram,4.0,1
Red Kidney Beans/Image_34.jpg,Red Kidney Beans,4.0,7
Chickpeas/Image_561.jpg,Chickpeas,4.0,2
Yellow Lentils/Image_463.jpg,Yellow Lentils,4.0,13
Pinto Beans/Image_601.jpg,Pinto Beans,4.0,6
Adzuki Beans/Image_109.jpg,Adzuki Beans,4.0,0
Pinto Beans/Image_425.jpg,Pinto Beans,4.0,6
Chickpeas/Image_183.jpg,Chickpeas,4.0,2
White Kidney Beans/Image_505.jpg,White Kidney Beans,4.0,12
Split & Skinned Black Gram/Image_789_ad (11).jpg,Split & Skinned Black Gram,4.0,9
Adzuki Beans/Image_437.jpg,Adzuki Beans,4.0,0
Black Gram/Image_853.jpg,Black Gram,4.0,1
White Kidney Beans/Image_665.jpg,White Kidney Beans,4.0,12
Pinto Beans/Image_371.jpg,Pinto Beans,4.0,6
Green Chickpeas/Image_105.jpg,Green Chickpeas,4.0,4
Green Chickpeas/Image_702.jpg,Green Chickpeas,4.0,4
White Kidney Beans/Image_261.jpg,White Kidney Beans,4.0,12
Dew Bean/Image_137.jpg,Dew Bean,4.0,3
Green Chickpeas/Image_35.jpg,Green Chickpeas,4.0,4
Yellow Lentils/Image_670.jpg,Yellow Lentils,4.0,13
Black Gram/Image_240.jpg,Black Gram,4.0,1
Yellow Lentils/Image_478.jpg,Yellow Lentils,4.0,13
Split Black Gram/Image_845.jpg,Split Black Gram,4.0,10
Chickpeas/Image_575.jpg,Chickpeas,4.0,2
Pinto Beans/Image_813.jpg,Pinto Beans,4.0,6
Red Lentils/Image_420.jpg,Red Lentils,4.0,8
Green Chickpeas/Image_420.jpg,Green Chickpeas,4.0,4
Split Black Gram/Image_135_fa (58).jpg,Split Black Gram,4.0,10
White Kidney Beans/Image_645.jpg,White Kidney Beans,4.0,12
Green Gram/Image_693.jpg,Green Gram,4.0,5
Yellow Lentils/Image_118.jpg,Yellow Lentils,4.0,13
Split Green Gram/Image_496.jpg,Split Green Gram,4.0,11
Pinto Beans/Image_31.jpg,Pinto Beans,4.0,6
Adzuki Beans/Image_754.jpg,Adzuki Beans,4.0,0
Split Green Gram/Image_149.jpg,Split Green Gram,4.0,11
Red Lentils/Image_166.jpg,Red Lentils,4.0,8
Green Gram/Image_53.jpg,Green Gram,4.0,5
Adzuki Beans/Image_911.jpg,Adzuki Beans,4.0,0
Split Green Gram/Image_148.jpg,Split Green Gram,4.0,11
White Kidney Beans/Image_805.jpg,White Kidney Beans,4.0,12
Green Gram/Image_840.jpg,Green Gram,4.0,5
Split & Skinned Black Gram/Image_822.jpg,Split & Skinned Black Gram,4.0,9
Black Gram/Image_997.jpg,Black Gram,4.0,1
Green Gram/Image_606.jpg,Green Gram,4.0,5
Split Green Gram/Image_577.jpg,Split Green Gram,4.0,11
Yellow Lentils/Image_904.jpg,Yellow Lentils,4.0,13
Split Green Gram/Image_375.jpg,Split Green Gram,4.0,11
Black Gram/Image_207_f (14).jpg,Black Gram,4.0,1
Split Black Gram/Image_135_fa (14).jpg,Split Black Gram,4.0,10
White Kidney Beans/Image_744.jpg,White Kidney Beans,4.0,12
Split Black Gram/Image_574.jpg,Split Black Gram,4.0,10
Yellow Lentils/Image_369.jpg,Yellow Lentils,4.0,13
Red Lentils/Image_949.jpg,Red Lentils,4.0,8
Adzuki Beans/Image_951.jpg,Adzuki Beans,4.0,0
Green Chickpeas/Image_123.jpg,Green Chickpeas,4.0,4
Red Kidney Beans/Image_148.jpg,Red Kidney Beans,4.0,7
Green Gram/Image_315.jpg,Green Gram,4.0,5
White Kidney Beans/Image_471.jpg,White Kidney Beans,4.0,12
Red Kidney Beans/Image_824.jpg,Red Kidney Beans,4.0,7
Chickpeas/Image_48.jpg,Chickpeas,4.0,2
White Kidney Beans/Image_711.jpg,White Kidney Beans,4.0,12
Green Gram/Image_422.jpg,Green Gram,4.0,5
Split Black Gram/Image_272.jpg,Split Black Gram,4.0,10
